PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,AgeBinned,HomePlanet_1,HomePlanet_2,HomePlanet_3,CabinSide_1,CabinSide_2,Destination_1,Destination_2,Destination_3
4604_01,False,G/753/S,37.0,False,374.0,1327.0,10.0,81.0,0.0,Tancis Wonglasquez,0,4604,1,1.0,Wonglasquez,4.0,G,753,2,False,False,False,True,False,False,True,False
4605_01,False,G/750/P,45.0,False,0.0,0.0,0.0,774.0,0.0,Agnesa Loway,0,4605,1,1.0,Loway,12.0,G,750,2,False,False,False,False,False,False,True,False
4606_01,False,C/172/S,22.0,False,165.0,36.0,0.0,3044.0,556.0,Props Pumpeshaft,0,4606,1,2.0,Pumpeshaft,3.0,C,172,4,True,False,False,True,False,False,True,False
4606_02,Unknown,C/172/S,24.0,False,25.0,3291.0,0.0,6075.0,179.0,Gatrino Pumpeshaft,0,4606,2,2.0,Pumpeshaft,3.0,C,172,4,True,False,False,True,False,False,False,False
4607_01,False,G/751/P,23.0,False,0.0,138.0,4.0,412.0,220.0,Ronard Hoppers,0,4607,1,1.0,Hoppers,9.0,G,751,4,False,False,False,False,False,True,False,False
4608_01,False,F/864/S,31.0,False,2.0,20.0,1.0,1026.0,2.0,Colle Maystuarey,1,4608,1,1.0,Maystuarey,4.0,F,864,2,False,False,False,True,False,False,False,False
4609_01,False,C/173/S,37.0,False,1.0,477.0,0.0,0.0,7087.0,Algork Amblereld,0,4609,1,1.0,Amblereld,2.0,C,173,2,True,False,False,True,False,False,True,False
4610_01,False,G/752/P,28.0,False,5.0,0.0,0.0,1014.0,0.0,Enryn Alfordonard,0,4610,1,1.0,Alfordonard,6.0,G,752,4,False,False,False,False,False,False,True,False
4611_01,True,G/754/S,23.0,False,0.0,0.0,0.0,0.0,0.0,Ronard Hickson,1,4611,1,1.0,Hickson,5.0,G,754,4,False,False,False,True,False,False,True,False
4612_01,False,G/755/S,14.0,False,0.0,166.0,603.0,1.0,0.0,Essara Wilsoney,1,4612,1,1.0,Wilsoney,10.0,G,755,3,False,False,False,True,False,False,False,False
4613_01,True,B/152/P,40.0,False,0.0,0.0,0.0,0.0,0.0,Tabdhib Inghtal,1,4613,1,1.0,Inghtal,7.0,B,152,2,True,False,False,False,False,False,True,False
4615_01,False,F/865/S,42.0,False,36.0,0.0,2554.0,0.0,9.0,Chon Fla,1,4615,1,1.0,Fla,11.0,F,865,2,False,True,False,True,False,False,True,False
4617_01,False,F/866/S,53.0,False,19.0,81.0,85.0,768.0,489.0,Joycey Toddleton,0,4617,1,1.0,Toddleton,8.0,F,866,2,False,False,False,True,False,False,True,False
4620_01,True,G/757/S,46.0,False,0.0,0.0,0.0,0.0,0.0,Evey Heney,0,4620,1,1.0,Heney,2.0,G,757,2,False,False,False,True,False,False,True,False
4621_01,False,E/289/P,28.0,False,0.0,79.0,2003.0,0.0,0.0,Nios Jaflé,1,4621,1,1.0,Jaflé,3.0,E,289,4,False,True,False,False,False,False,True,False
4622_01,True,G/753/P,25.0,False,0.0,0.0,0.0,0.0,0.0,Viviay Humphreyes,1,4622,1,1.0,Humphreyes,4.0,G,753,4,False,False,False,False,False,False,False,False
4623_01,False,C/146/P,34.0,True,0.0,420.0,21.0,7.0,16.0,Sadrix Repumparte,1,4623,1,1.0,Repumparte,3.0,C,146,2,True,False,False,False,False,True,False,False
4624_01,False,F/868/S,58.0,False,1246.0,0.0,66.0,36.0,0.0,Giamon Gelle,0,4624,1,1.0,Gelle,3.0,F,868,2,False,True,False,True,False,False,True,False
4625_01,False,B/183/S,31.0,False,0.0,2520.0,1.0,1.0,0.0,Mothab Ineedeve,1,4625,1,7.0,Ineedeve,8.0,B,183,2,True,False,False,True,False,False,True,False
4625_02,True,B/183/S,24.0,False,0.0,0.0,0.0,0.0,0.0,Naosa Ineedeve,1,4625,2,7.0,Ineedeve,8.0,B,183,4,True,False,False,True,False,False,False,False
4625_03,False,,52.0,False,0.0,3275.0,111.0,51.0,18.0,Shaton Ineedeve,1,4625,3,7.0,Ineedeve,8.0,Unknown,Unknown,2,True,False,False,False,True,False,True,False
4625_04,True,B/183/S,25.0,False,0.0,0.0,0.0,0.0,0.0,Auvara Ineedeve,1,4625,4,7.0,Ineedeve,8.0,B,183,4,True,False,False,True,False,False,False,False
4625_05,True,B/183/S,17.0,False,0.0,0.0,0.0,0.0,0.0,Azharga Ineedeve,1,4625,5,7.0,Ineedeve,8.0,B,183,3,True,False,False,True,False,False,True,False
4625_06,False,B/183/S,27.0,False,0.0,453.0,137.0,1331.0,1660.0,Sabih Ineedeve,0,4625,6,7.0,Ineedeve,8.0,B,183,4,False,False,True,True,False,False,True,False
4625_07,True,B/183/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Sadiram Ineedeve,1,4625,7,7.0,Ineedeve,8.0,B,183,4,True,False,False,True,False,False,False,False
4628_01,False,C/175/S,45.0,False,0.0,7484.0,465.0,14.0,610.0,Murzima Freednal,1,4628,1,1.0,Freednal,3.0,C,175,2,True,False,False,True,False,False,True,False
4630_01,False,F/870/S,28.0,False,0.0,18.0,0.0,0.0,674.0,Jona Dukertyler,1,4630,1,1.0,Dukertyler,4.0,F,870,4,False,False,False,True,False,True,False,False
4631_01,True,C/147/P,25.0,False,0.0,0.0,171.0,0.0,0.0,Asellum Calazy,1,4631,1,1.0,Calazy,4.0,C,147,4,True,False,False,False,False,False,False,False
4632_01,True,C/176/S,57.0,False,0.0,0.0,0.0,0.0,0.0,Bellus Dightent,1,4632,1,5.0,Dightent,6.0,C,176,2,True,False,False,True,False,False,True,False
4632_02,True,C/176/S,68.0,False,0.0,0.0,0.0,0.0,0.0,Azhasim Dightent,1,4632,2,5.0,Dightent,6.0,C,176,1,True,False,False,True,False,False,True,False
4632_03,False,C/176/S,26.0,False,0.0,431.0,28.0,10941.0,26.0,Cellus Dightent,0,4632,3,5.0,Dightent,6.0,C,176,4,True,False,False,True,False,False,False,False
4632_04,False,C/176/S,52.0,False,2.0,364.0,0.0,2144.0,1804.0,Alraium Syncepul,0,4632,4,5.0,Syncepul,2.0,C,176,2,True,False,False,True,False,False,True,False
4632_05,False,C/176/S,36.0,False,0.0,551.0,0.0,5270.0,22.0,Ankabih Dightent,0,4632,5,5.0,Dightent,6.0,C,176,2,True,False,False,True,False,False,False,True
4633_01,False,G/754/P,41.0,False,454.0,297.0,0.0,2.0,0.0,Glenna Gallard,0,4633,1,1.0,Gallard,8.0,G,754,2,False,False,False,False,False,True,False,False
4634_01,False,E/299/S,14.0,False,514.0,0.0,392.0,0.0,0.0,Elindy Gilleyons,0,4634,1,1.0,Gilleyons,8.0,E,299,3,False,False,False,True,False,False,True,False
4635_01,True,G/755/P,16.0,False,0.0,0.0,0.0,0.0,0.0,Delley Pearsalason,1,4635,1,1.0,Pearsalason,4.0,G,755,3,False,False,False,False,False,True,False,False
4637_01,False,,24.0,False,672.0,0.0,501.0,0.0,305.0,Tark Ches,0,4637,1,1.0,Ches,5.0,Unknown,Unknown,4,False,True,False,False,True,False,True,False
4638_01,False,B/153/P,62.0,True,0.0,1633.0,0.0,1742.0,0.0,Salas Asticit,1,4638,1,1.0,Asticit,3.0,B,153,1,True,False,False,False,False,False,True,False
4640_01,False,G/760/S,26.0,False,595.0,84.0,0.0,0.0,131.0,Sharie Englas,1,4640,1,1.0,Englas,1.0,G,760,4,False,False,False,True,False,False,False,False
4641_01,False,F/871/S,45.0,False,65.0,63.0,3.0,713.0,27.0,Vanie Peter,0,4641,1,1.0,Peter,6.0,F,871,2,False,False,False,True,False,False,True,False
4642_01,False,C/178/S,41.0,False,0.0,412.0,0.0,4030.0,0.0,Sadach Cluted,0,4642,1,1.0,Cluted,2.0,C,178,2,True,False,False,True,False,False,True,False
4643_01,False,F/947/P,36.0,False,223.0,724.0,0.0,0.0,0.0,Sandie Goodson,1,4643,1,1.0,Goodson,3.0,F,947,2,False,False,False,False,False,False,True,False
4644_01,False,F/872/S,13.0,False,8.0,1385.0,1445.0,250.0,8.0,Juliey Fultz,1,4644,1,1.0,Fultz,5.0,F,872,3,False,False,False,True,False,False,False,False
4645_01,False,B/184/S,48.0,False,0.0,8515.0,0.0,1.0,2.0,Aton Bacistion,1,4645,1,2.0,Bacistion,4.0,B,184,2,True,False,False,True,False,False,True,False
4645_02,True,B/184/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Okula Bacistion,1,4645,2,2.0,Bacistion,4.0,B,184,1,True,False,False,True,False,False,True,False
4646_01,False,F/873/S,22.0,False,141.0,16.0,0.0,177.0,336.0,Pennie Mcgoway,1,4646,1,1.0,Mcgoway,6.0,F,873,4,False,False,False,True,False,True,False,False
4648_01,False,F/874/S,39.0,False,290.0,0.0,84.0,266.0,0.0,Wardan Shephendery,1,4648,1,1.0,Shephendery,2.0,F,874,2,False,False,True,True,False,False,True,False
4649_01,False,E/290/P,45.0,False,1399.0,226.0,0.0,0.0,0.0,Erina Prickmantes,0,4649,1,1.0,Prickmantes,5.0,E,290,2,False,False,False,False,False,False,True,False
4650_01,False,G/762/S,42.0,False,84.0,323.0,0.0,1251.0,120.0,Eddiey Kramosley,0,4650,1,1.0,Kramosley,8.0,G,762,2,False,False,False,True,False,False,True,False
4651_01,False,C/179/S,33.0,False,0.0,7039.0,0.0,902.0,405.0,Aludram Dectory,1,4651,1,1.0,Dectory,3.0,C,179,2,True,False,False,True,False,False,True,False
4652_01,False,,27.0,False,0.0,89.0,874.0,34.0,0.0,Sta Robins,1,4652,1,1.0,Robins,5.0,Unknown,Unknown,4,False,False,False,False,True,False,True,False
4653_01,False,E/302/S,47.0,False,0.0,370.0,0.0,380.0,38.0,Claine Fowlaney,0,4653,1,1.0,Fowlaney,4.0,E,302,2,False,False,False,True,False,False,False,True
4654_01,True,E/291/P,20.0,False,0.0,0.0,0.0,0.0,0.0,Hamelik Witeronfus,1,4654,1,1.0,Witeronfus,6.0,E,291,4,True,False,False,False,False,False,True,False
4655_01,True,B/154/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Seflock,1,4655,1,2.0,Seflock,2.0,B,154,2,True,False,False,False,False,False,False,False
4655_02,True,B/154/P,54.0,False,0.0,0.0,0.0,0.0,0.0,Rotan Seflock,1,4655,2,2.0,Seflock,2.0,B,154,2,False,False,True,False,False,False,True,False
4656_01,False,F/875/S,23.0,False,0.0,1125.0,0.0,311.0,993.0,Alvira Miranciash,0,4656,1,2.0,Miranciash,3.0,F,875,4,False,False,False,True,False,False,True,False
4656_02,False,G/763/S,9.0,False,0.0,0.0,0.0,0.0,0.0,Vanney Miranciash,0,4656,2,2.0,Miranciash,3.0,G,763,0,False,False,False,True,False,False,True,False
4657_01,False,G/756/P,17.0,False,372.0,0.0,477.0,0.0,0.0,Prilly Jacostarks,0,4657,1,1.0,Jacostarks,4.0,G,756,3,False,False,False,False,False,False,True,False
4658_01,False,D/147/S,26.0,False,0.0,823.0,0.0,1821.0,1508.0,Taurah Bradiary,0,4658,1,2.0,Bradiary,4.0,D,147,4,True,False,False,True,False,False,True,False
4658_02,False,D/147/S,38.0,False,0.0,93.0,0.0,0.0,7303.0,Ruchban Bradiary,0,4658,2,2.0,Bradiary,4.0,D,147,2,True,False,False,True,False,False,True,False
4659_01,False,F/876/S,24.0,False,703.0,0.0,0.0,0.0,0.0,Mael Hayerson,0,4659,1,1.0,Hayerson,5.0,F,876,4,False,False,False,True,False,False,True,False
4661_01,False,F/948/P,30.0,False,77.0,2325.0,5.0,117.0,1.0,Mamina Moodman,1,4661,1,7.0,Moodman,13.0,F,948,4,False,False,False,False,False,False,False,True
4661_02,True,G/757/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Sharie Moodman,0,4661,2,7.0,Moodman,13.0,G,757,0,False,False,False,False,False,False,False,False
4661_03,True,G/757/P,4.0,False,0.0,0.0,0.0,0.0,0.0,Fery Walston,1,4661,3,7.0,Walston,2.0,G,757,0,False,False,False,False,False,False,True,False
4661_04,True,G/757/P,9.0,False,0.0,0.0,0.0,0.0,0.0,Denne Moodman,0,4661,4,7.0,Moodman,13.0,G,757,0,False,False,False,False,False,False,True,False
4661_05,False,F/948/P,30.0,False,0.0,0.0,3.0,3434.0,0.0,Lison Mayson,0,4661,5,7.0,Mayson,5.0,F,948,4,False,False,False,False,False,False,True,False
4661_06,True,G/757/P,5.0,False,0.0,0.0,0.0,311.0,0.0,Idace Moodman,0,4661,6,7.0,Moodman,13.0,G,757,0,False,False,False,False,False,False,True,False
4661_07,False,G/757/P,2.0,Unknown,0.0,0.0,0.0,0.0,0.0,Ianna Moodman,0,4661,7,7.0,Moodman,13.0,G,757,0,False,False,False,False,False,False,True,False
4662_01,False,C/148/P,32.0,False,45.0,985.0,0.0,0.0,6803.0,Dirk Uningably,0,4662,1,3.0,Uningably,2.0,C,148,2,True,False,False,False,False,False,True,False
4662_02,True,C/148/P,53.0,False,0.0,0.0,0.0,0.0,0.0,Batares Uningably,1,4662,2,3.0,Uningably,2.0,C,148,2,True,False,False,False,False,False,False,True
4662_03,False,,46.0,False,0.0,3856.0,0.0,1.0,312.0,Dyonium Ingwhed,1,4662,3,3.0,Ingwhed,5.0,Unknown,Unknown,2,True,False,False,False,True,False,True,False
4663_01,True,G/765/S,2.0,False,0.0,0.0,0.0,0.0,0.0,Lonna Cartez,1,4663,1,6.0,Cartez,14.0,G,765,0,False,False,False,True,False,False,True,False
4663_02,True,G/765/S,1.0,False,0.0,0.0,0.0,0.0,0.0,Dia Cartez,1,4663,2,6.0,Cartez,14.0,G,765,0,False,False,False,True,False,False,True,False
4663_03,True,G/765/S,11.0,False,0.0,0.0,0.0,0.0,0.0,Nelsie Roachoanand,1,4663,3,6.0,Roachoanand,6.0,G,765,0,False,False,False,True,False,False,True,False
4663_04,False,G/765/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Isa Cartez,1,4663,4,6.0,Cartez,14.0,G,765,0,False,False,False,True,False,False,False,False
4663_05,True,G/765/S,33.0,False,0.0,0.0,0.0,0.0,0.0,Eilace Cartez,1,4663,5,6.0,Cartez,14.0,G,765,2,False,False,False,True,False,False,True,False
4663_06,True,G/765/S,3.0,False,0.0,0.0,0.0,0.0,0.0,Bobina Cartez,1,4663,6,6.0,Cartez,14.0,G,765,0,False,False,False,True,False,False,False,False
4664_01,False,E/303/S,38.0,False,182.0,776.0,3.0,33.0,0.0,Weney Braymon,0,4664,1,1.0,Braymon,10.0,E,303,2,False,False,False,True,False,False,True,False
4665_01,True,G/758/P,21.0,False,0.0,0.0,0.0,0.0,0.0,Bettie Rickson,0,4665,1,1.0,Rickson,2.0,G,758,4,False,False,False,False,False,True,False,False
4667_01,True,,41.0,False,0.0,0.0,0.0,0.0,0.0,Dian Sextones,1,4667,1,1.0,Sextones,7.0,Unknown,Unknown,2,False,False,False,False,True,False,True,False
4668_01,True,C/180/S,64.0,False,0.0,0.0,0.0,0.0,0.0,Syrmion Scerodbox,1,4668,1,2.0,Scerodbox,7.0,C,180,1,True,False,False,True,False,False,False,False
4668_02,True,C/180/S,27.0,True,0.0,0.0,0.0,0.0,0.0,Sadrus Scerodbox,1,4668,2,2.0,Scerodbox,7.0,C,180,4,True,False,False,True,False,False,False,False
4672_01,True,G/759/P,41.0,False,0.0,420.0,171.0,0.0,0.0,Billey Byerson,0,4672,1,1.0,Byerson,3.0,G,759,2,False,False,False,False,False,False,False,False
4673_01,False,F/950/P,19.0,False,35.0,2.0,481.0,121.0,305.0,Willy Dicksons,0,4673,1,1.0,Dicksons,6.0,F,950,4,False,False,False,False,False,False,False,True
4676_01,False,G/760/P,42.0,False,0.0,0.0,1677.0,65.0,62.0,Andie Campson,1,4676,1,1.0,Campson,5.0,G,760,2,False,False,False,False,False,False,True,False
4677_01,False,C/150/P,30.0,False,0.0,4066.0,0.0,544.0,1272.0,Skatzn Obeaded,0,4677,1,1.0,Obeaded,3.0,C,150,4,True,False,False,False,False,False,False,False
4678_01,False,F/951/P,38.0,False,183.0,203.0,0.0,110.0,374.0,Sonnie Mcleaney,0,4678,1,1.0,Mcleaney,4.0,F,951,2,False,False,False,False,False,False,True,False
4679_01,False,C/181/S,63.0,False,0.0,4579.0,1.0,1006.0,2084.0,Zaviton Iniouser,1,4679,1,1.0,Iniouser,4.0,C,181,1,True,False,False,True,False,False,True,False
4680_01,False,D/155/P,17.0,False,223.0,0.0,38.0,0.0,2.0,Dakes Colte,0,4680,1,4.0,Colte,4.0,D,155,3,False,True,False,False,False,False,True,False
4680_02,True,F/952/P,2.0,False,0.0,0.0,0.0,0.0,0.0,Watros Colte,1,4680,2,4.0,Colte,4.0,F,952,0,False,True,False,False,False,False,True,False
4680_03,Unknown,F/952/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,1,4680,3,4.0,Unknown,,F,952,4,False,True,False,False,False,False,True,False
4680_04,False,D/155/P,37.0,False,1144.0,4.0,34.0,0.0,0.0,Meass Colte,0,4680,4,4.0,Colte,4.0,D,155,2,False,True,False,False,False,False,True,False
4684_01,False,F/878/S,50.0,False,225.0,0.0,796.0,107.0,0.0,Halesh Tirte,1,4684,1,1.0,Tirte,3.0,F,878,2,False,True,False,True,False,False,True,False
4686_01,False,G/768/S,38.0,False,0.0,172.0,615.0,0.0,0.0,Fany Russon,1,4686,1,1.0,Russon,5.0,G,768,2,False,False,False,True,False,False,True,False
4689_01,False,C/182/S,28.0,True,0.0,3119.0,0.0,1404.0,366.0,Stra Persoffly,1,4689,1,1.0,Persoffly,1.0,C,182,4,True,False,False,True,False,False,True,False
4690_01,True,B/156/P,35.0,False,0.0,0.0,0.0,0.0,0.0,Mediah Dishocatal,1,4690,1,2.0,Dishocatal,5.0,B,156,2,True,False,False,False,False,False,True,False
4691_01,False,G/769/S,15.0,False,0.0,7.0,0.0,749.0,0.0,Fayey Buckentry,0,4691,1,1.0,Buckentry,11.0,G,769,3,False,False,False,True,False,False,True,False
4693_01,False,B/186/S,29.0,True,0.0,920.0,0.0,2052.0,3687.0,Atrino Rewmid,0,4693,1,2.0,Rewmid,4.0,B,186,4,True,False,False,True,False,False,True,False
4693_02,True,B/186/S,65.0,False,0.0,0.0,0.0,0.0,0.0,Schird Rewmid,1,4693,2,2.0,Rewmid,4.0,B,186,1,True,False,False,True,False,False,False,False
4694_01,False,F/881/S,27.0,False,0.0,630.0,0.0,71.0,0.0,Stald Freder,1,4694,1,1.0,Freder,2.0,F,881,4,False,False,False,True,False,False,False,False
4695_01,False,F/882/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Cobix Snoff,1,4695,1,3.0,Snoff,6.0,F,882,0,False,True,False,True,False,False,True,False
4695_02,False,F/882/S,21.0,False,3148.0,0.0,1.0,0.0,0.0,Wifts Snoff,0,4695,2,3.0,Snoff,6.0,F,882,4,False,True,False,True,False,False,True,False
4695_03,True,F/882/S,19.0,False,0.0,0.0,0.0,0.0,0.0,Whex Snoff,1,4695,3,3.0,Snoff,6.0,F,882,4,False,True,False,True,False,False,True,False
4696_01,True,F/883/S,39.0,False,0.0,0.0,0.0,0.0,0.0,Gice Bre,1,4696,1,1.0,Bre,3.0,F,883,2,False,True,False,True,False,False,True,False
4699_01,False,F/955/P,60.0,False,0.0,0.0,0.0,0.0,305.0,Tammyl Roses,0,4699,1,1.0,Roses,8.0,F,955,2,False,False,False,False,False,False,False,False
4704_01,False,D/156/P,30.0,False,818.0,44.0,2.0,2956.0,2311.0,Grafi Grentual,0,4704,1,1.0,Grentual,2.0,D,156,4,True,False,False,False,False,False,False,False
4706_01,True,G/762/P,30.0,False,0.0,0.0,0.0,0.0,0.0,Andra Medington,0,4706,1,2.0,Medington,3.0,G,762,4,False,False,False,False,False,False,True,False
4706_02,True,G/762/P,40.0,False,0.0,0.0,0.0,0.0,0.0,Verney Medington,1,4706,2,2.0,Medington,3.0,G,762,2,False,False,False,False,False,False,True,False
4708_01,False,E/304/S,26.0,False,0.0,25.0,13.0,11.0,998.0,Unknown,0,4708,1,1.0,Unknown,,E,304,4,False,True,False,True,False,False,True,False
4709_01,False,F/957/P,38.0,False,2614.0,0.0,103.0,0.0,0.0,Terrie Morelly,0,4709,1,1.0,Morelly,11.0,F,957,2,False,False,False,False,False,False,False,False
4710_01,False,F/958/P,22.0,False,130.0,15.0,2454.0,0.0,0.0,Lift Cread,1,4710,1,2.0,Cread,3.0,F,958,4,False,True,False,False,False,False,True,False
4710_02,False,E/293/P,29.0,False,179.0,0.0,1805.0,131.0,0.0,Crunde Cread,0,4710,2,2.0,Cread,3.0,E,293,1,False,True,False,False,False,False,True,False
4711_01,False,F/959/P,65.0,False,1420.0,0.0,84.0,0.0,0.0,Duckes Datte,0,4711,1,1.0,Datte,4.0,F,959,1,False,True,False,False,False,False,True,False
4712_01,True,G/764/P,61.0,False,0.0,0.0,0.0,0.0,0.0,Nichad Vinozarks,1,4712,1,1.0,Vinozarks,9.0,G,764,1,False,False,False,False,False,True,False,False
4713_01,False,F/885/S,20.0,False,0.0,0.0,111.0,39.0,1094.0,Lorian Flemaney,0,4713,1,1.0,Flemaney,9.0,F,885,4,False,False,False,True,False,False,True,False
4714_01,True,G/765/P,24.0,False,0.0,0.0,0.0,0.0,0.0,Roydo Mayson,0,4714,1,1.0,Mayson,5.0,G,765,4,False,False,False,False,False,False,True,False
4717_01,True,G/766/P,16.0,False,0.0,0.0,0.0,0.0,0.0,Jerrye Hayder,0,4717,1,1.0,Hayder,6.0,G,766,3,False,False,False,False,False,False,True,False
4719_01,True,E/305/S,35.0,False,0.0,420.0,0.0,0.0,0.0,Cakers Bra,1,4719,1,1.0,Bra,3.0,E,305,2,False,True,False,True,False,False,True,False
4720_01,False,F/887/S,21.0,False,0.0,681.0,51.0,131.0,1.0,Maya Lardy,1,4720,1,1.0,Lardy,3.0,F,887,4,False,False,False,True,False,False,True,False
4721_01,True,G/771/S,23.0,False,0.0,0.0,0.0,0.0,0.0,Alancy Santry,1,4721,1,1.0,Santry,10.0,G,771,4,False,False,False,True,False,False,True,False
4723_01,False,F/888/S,17.0,False,0.0,262.0,0.0,0.0,502.0,Myrace Savaraldez,1,4723,1,2.0,Savaraldez,7.0,F,888,3,False,False,False,True,False,False,False,False
4723_02,False,F/888/S,24.0,False,154.0,7.0,241.0,213.0,453.0,Gabrin Savaraldez,0,4723,2,2.0,Savaraldez,7.0,F,888,4,False,False,False,True,False,True,False,False
4725_01,False,G/767/P,27.0,False,866.0,0.0,0.0,0.0,23.0,Leony Georgasey,0,4725,1,1.0,Georgasey,12.0,G,767,4,False,False,False,False,False,False,False,False
4726_01,False,C/187/S,26.0,False,0.0,1910.0,0.0,1777.0,305.0,Eltais Inghtal,1,4726,1,5.0,Inghtal,7.0,C,187,4,True,False,False,True,False,False,True,False
4726_02,False,C/187/S,26.0,False,0.0,3452.0,0.0,4.0,1960.0,Korneb Praugnox,1,4726,2,5.0,Praugnox,5.0,C,187,4,True,False,False,True,False,False,False,False
4726_03,False,C/187/S,20.0,False,0.0,3.0,0.0,1271.0,2630.0,Unknown,1,4726,3,5.0,Unknown,,C,187,4,True,False,False,True,False,False,True,False
4726_04,True,C/187/S,28.0,False,0.0,0.0,0.0,0.0,0.0,Hekabih Praugnox,1,4726,4,5.0,Praugnox,5.0,C,187,4,True,False,False,True,False,False,True,False
4726_05,False,C/187/S,37.0,False,8.0,21.0,0.0,56.0,2167.0,Arraiam Inghtal,1,4726,5,5.0,Inghtal,7.0,C,187,2,True,False,False,True,False,False,True,False
4728_01,False,F/889/S,23.0,False,706.0,0.0,0.0,0.0,583.0,Gorice Curle,0,4728,1,2.0,Curle,7.0,F,889,4,False,True,False,True,False,False,True,False
4728_02,True,F/889/S,49.0,False,223.0,0.0,0.0,0.0,0.0,Galowl Curle,1,4728,2,2.0,Curle,7.0,F,889,2,False,True,False,True,False,False,False,True
4730_01,False,B/158/P,50.0,False,0.0,1338.0,0.0,40.0,6178.0,Tabiton Earmeter,0,4730,1,1.0,Earmeter,2.0,B,158,2,True,False,False,False,False,False,False,True
4732_01,True,C/151/P,4.0,False,0.0,420.0,0.0,0.0,0.0,Thabius Slavested,1,4732,1,3.0,Slavested,4.0,C,151,0,True,False,False,False,False,False,True,False
4732_02,True,C/151/P,32.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Slavested,1,4732,2,3.0,Slavested,4.0,C,151,2,True,False,False,False,False,False,True,False
4732_03,False,C/151/P,44.0,False,0.0,0.0,0.0,0.0,0.0,Okula Slavested,1,4732,3,3.0,Slavested,4.0,C,151,2,True,False,False,False,False,False,True,False
4733_01,False,E/294/P,20.0,False,962.0,0.0,4581.0,105.0,0.0,Sonald Corman,1,4733,1,1.0,Corman,5.0,E,294,4,False,False,False,False,False,False,True,False
4738_01,False,F/893/S,30.0,False,531.0,807.0,35.0,200.0,0.0,Suls Pread,0,4738,1,2.0,Pread,10.0,F,893,4,False,True,False,True,False,False,True,False
4738_02,False,F/893/S,29.0,False,574.0,0.0,4940.0,1831.0,2.0,Hocks Pread,0,4738,2,2.0,Pread,10.0,F,893,4,False,True,False,True,False,False,True,False
4739_01,False,G/773/S,22.0,False,37.0,3.0,0.0,305.0,581.0,Mon Marson,1,4739,1,1.0,Marson,2.0,G,773,4,False,False,False,True,False,False,True,False
4741_01,True,F/961/P,35.0,False,0.0,0.0,0.0,0.0,0.0,Wheal Bau,1,4741,1,3.0,Bau,6.0,F,961,2,False,True,False,False,False,False,True,False
4741_02,False,F/961/P,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,Chal Bau,1,4741,2,3.0,Bau,6.0,F,961,0,False,True,False,False,False,False,False,False
4741_03,Unknown,F/961/P,6.0,False,0.0,0.0,0.0,0.0,0.0,Oslos Bau,1,4741,3,3.0,Bau,6.0,F,961,0,False,True,False,False,False,False,True,False
4743_01,False,E/306/S,38.0,False,0.0,4504.0,0.0,13.0,302.0,Suhaion Ametic,1,4743,1,1.0,Ametic,6.0,E,306,2,True,False,False,True,False,False,True,False
4744_01,False,C/152/P,34.0,False,0.0,48.0,2067.0,3.0,6.0,Alino Ingent,1,4744,1,2.0,Ingent,4.0,C,152,2,True,False,False,False,False,False,True,False
4744_02,True,C/152/P,34.0,False,0.0,0.0,0.0,0.0,0.0,Sulaton Ingent,1,4744,2,2.0,Ingent,4.0,C,152,2,True,False,False,False,False,False,False,False
4746_01,False,G/775/S,29.0,False,282.0,8.0,337.0,0.0,0.0,Eristy Joynewtonks,0,4746,1,1.0,Joynewtonks,3.0,G,775,1,False,False,False,True,False,False,True,False
4748_01,False,D/149/S,53.0,False,204.0,142.0,380.0,38.0,1.0,Capies Chene,0,4748,1,1.0,Chene,2.0,D,149,2,False,True,False,True,False,False,True,False
4750_01,False,A/57/S,28.0,False,0.0,395.0,118.0,14.0,1647.0,Sheratz Asolipery,0,4750,1,2.0,Asolipery,3.0,A,57,4,True,False,False,True,False,False,True,False
4750_02,False,A/57/S,31.0,False,0.0,1382.0,0.0,1795.0,588.0,Hekab Asolipery,0,4750,2,2.0,Asolipery,3.0,A,57,2,True,False,False,True,False,False,True,False
4752_01,False,F/964/P,56.0,False,233.0,0.0,1356.0,0.0,171.0,Terek Knike,0,4752,1,1.0,Knike,6.0,F,964,2,False,True,False,False,False,True,False,False
