PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,CabinSide,AgeBinned
5707_01,Earth,False,F/1091/S,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,Emmax Alvasquez,True,5707,1,1.0,Alvasquez,7.0,F,1091,S,Teenager
5709_01,Europa,False,C/215/S,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,Asellum Amblereld,True,5709,1,1.0,Amblereld,2.0,C,215,S,Senior
5710_01,Earth,False,F/1092/S,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,Jeanie Sterson,True,5710,1,1.0,Sterson,5.0,F,1092,S,Elder
5711_01,Earth,False,F/1183/P,TRAPPIST-1e,19.0,False,,0.0,0.0,692.0,164.0,Daryla Mullericer,False,5711,1,1.0,Mullericer,4.0,F,1183,P,Young
5712_01,Europa,True,E/371/S,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Mostedry,True,5712,1,1.0,Mostedry,4.0,E,371,S,Elder
5713_01,Earth,False,G/915/P,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,Lawren Blangibson,True,5713,1,1.0,Blangibson,3.0,G,915,P,Senior
5714_01,Earth,False,G/916/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Katen Farleyatton,False,5714,1,5.0,Farleyatton,7.0,G,916,P,Child
5714_02,Earth,False,G/916/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Rayle Farleyatton,True,5714,2,5.0,Farleyatton,7.0,G,916,P,Child
5714_03,Earth,False,G/916/P,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Bobina Hamcmahon,True,5714,3,5.0,Hamcmahon,6.0,G,916,P,Child
5714_04,Earth,True,G/916/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sanda Hamcmahon,True,5714,4,5.0,Hamcmahon,6.0,G,916,P,Young
5714_05,Earth,True,G/916/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Robyna Hamcmahon,True,5714,5,5.0,Hamcmahon,6.0,G,916,P,Elder
5716_01,Earth,False,F/1093/S,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes,True,5716,1,1.0,Jimes,4.0,F,1093,S,Young
5717_01,Earth,False,G/917/P,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,Wardan Fowles,True,5717,1,1.0,Fowles,5.0,G,917,P,Senior
5718_01,Earth,True,G/927/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Racyle Kaney,True,5718,1,1.0,Kaney,3.0,G,927,S,Young
5719_01,Earth,False,G/918/P,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,Ireen Tranciams,True,5719,1,2.0,Tranciams,10.0,G,918,P,Elder
5719_02,Earth,True,G/918/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Min Tranciams,False,5719,2,2.0,Tranciams,10.0,G,918,P,Child
5721_01,Europa,True,B/219/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Giedia Mostedry,True,5721,1,2.0,Mostedry,4.0,B,219,S,Senior
5721_02,Europa,False,B/219/S,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,Scellus Mostedry,False,5721,2,2.0,Mostedry,4.0,B,219,S,Senior
5722_01,Earth,False,G/928/S,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,Joyces Ington,False,5722,1,1.0,Ington,2.0,G,928,S,Senior
5723_01,Mars,True,E/372/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Quakes Puff,False,5723,1,1.0,Puff,1.0,E,372,S,Young
5724_01,Earth,True,G/919/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez,True,5724,1,1.0,Sweenez,4.0,G,919,P,Young
5725_01,Earth,False,F/1094/S,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,Clindy Joycerton,True,5725,1,1.0,Joycerton,8.0,F,1094,S,Young
5726_01,Europa,True,B/192/P,55 Cancri e,27.0,False,0.0,0.0,,0.0,0.0,Bottom Dindeng,True,5726,1,1.0,Dindeng,1.0,B,192,P,Young
5727_01,Earth,False,G/920/P,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,Kenny Santin,False,5727,1,1.0,Santin,7.0,G,920,P,Young
5728_01,Earth,False,F/1185/P,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,Jodia Wolferguson,False,5728,1,1.0,Wolferguson,8.0,F,1185,P,Young
5729_01,Mars,True,F/1186/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Merie,True,5729,1,1.0,Merie,3.0,F,1186,P,Young
5730_01,Earth,False,F/1187/P,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,Karlen Moodman,False,5730,1,1.0,Moodman,13.0,F,1187,P,Young
5732_01,Earth,False,G/921/P,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,Brancy Ocherman,False,5732,1,1.0,Ocherman,4.0,G,921,P,Young
5733_01,Earth,False,G/922/P,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,Billia Kerrealds,True,5733,1,2.0,Kerrealds,2.0,G,922,P,Senior
5733_02,Earth,False,F/1188/P,,28.0,False,0.0,0.0,0.0,1191.0,109.0,Tricky Buckeelez,False,5733,2,2.0,Buckeelez,3.0,F,1188,P,Young
5735_01,Earth,True,E/362/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Myrace Peterstarks,True,5735,1,1.0,Peterstarks,6.0,E,362,P,Elder
5736_01,Earth,,F/1189/P,TRAPPIST-1e,23.0,False,1.0,,1.0,0.0,618.0,Ton Maynardner,False,5736,1,1.0,Maynardner,7.0,F,1189,P,Young
5737_01,Europa,False,C/216/S,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,Mintard Inicont,True,5737,1,2.0,Inicont,3.0,C,216,S,Senior
5737_02,Europa,False,C/216/S,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,Lesaton Inicont,True,5737,2,2.0,Inicont,3.0,C,216,S,Senior
5738_01,Earth,True,G/929/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Ritany Morelly,True,5738,1,1.0,Morelly,11.0,G,929,S,Teenager
5739_01,Earth,True,G/930/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Courta Cleminglas,True,5739,1,1.0,Cleminglas,6.0,G,930,S,Young
5740_01,Europa,False,A/52/P,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,Minopus Cattle,False,5740,1,2.0,Cattle,3.0,A,52,P,Senior
5740_02,Europa,False,A/52/P,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,Unukath Alaxed,False,5740,2,2.0,Alaxed,2.0,A,52,P,Senior
5742_01,Earth,False,F/1096/S,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,Ger Rigginsen,False,5742,1,1.0,Rigginsen,9.0,F,1096,S,Senior
5744_01,Earth,False,G/931/S,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,Felice Hinglendez,True,5744,1,1.0,Hinglendez,13.0,G,931,S,Young
5746_01,Earth,False,G/932/S,TRAPPIST-1e,19.0,False,0.0,,0.0,5381.0,139.0,Rica Vandan,False,5746,1,1.0,Vandan,12.0,G,932,S,Young
5747_01,Earth,False,F/1192/P,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,Troya Hallahaney,False,5747,1,1.0,Hallahaney,3.0,F,1192,P,Young
5748_01,Europa,False,A/53/P,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,Sterfik Gealloyalt,False,5748,1,1.0,Gealloyalt,5.0,A,53,P,Senior
5750_01,Earth,False,E/363/P,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,Herina Parklaney,False,5750,1,1.0,Parklaney,3.0,E,363,P,Teenager
5751_01,Earth,False,G/924/P,PSO J318.5-22,24.0,False,160.0,20.0,39.0,552.0,1.0,,False,5751,1,1.0,Unknown,,G,924,P,Young
5755_01,Earth,False,G/933/S,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,Loreen Cardner,True,5755,1,1.0,Cardner,10.0,G,933,S,Young
5756_01,Earth,False,F/1194/P,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,Card Dicksons,False,5756,1,8.0,Dicksons,6.0,F,1194,P,Senior
5756_02,Earth,False,F/1194/P,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,Billia Briggston,False,5756,2,8.0,Briggston,13.0,F,1194,P,Senior
5756_03,Earth,False,F/1194/P,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,Inerry Briggston,False,5756,3,8.0,Briggston,13.0,F,1194,P,Young
5756_04,Earth,,F/1194/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,,False,5756,4,8.0,Unknown,,F,1194,P,Young
5756_05,Earth,True,F/1194/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,0.0,Fery Briggston,True,5756,5,8.0,Briggston,13.0,F,1194,P,Young
5756_06,Earth,False,F/1194/P,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,Karena Briggston,False,5756,6,8.0,Briggston,13.0,F,1194,P,Young
5756_07,Earth,False,,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,Shanie Garden,False,5756,7,8.0,Garden,7.0,Unknown,Unknown,Unknown,Young
5756_08,Earth,False,F/1194/P,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,Wenise Briggston,False,5756,8,8.0,Briggston,13.0,F,1194,P,Senior
5757_01,Earth,False,F/1195/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,Dianya Salin,False,5757,1,1.0,Salin,2.0,F,1195,P,Young
5758_01,Earth,True,G/934/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Mcguirez,True,5758,1,1.0,Mcguirez,5.0,G,934,S,Young
5761_01,Europa,True,B/220/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Weino Icablebat,True,5761,1,1.0,Icablebat,1.0,B,220,S,Senior
5763_01,Earth,False,F/1099/S,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,Andan Alentonway,False,5763,1,2.0,Alentonway,6.0,F,1099,S,Senior
5763_02,Earth,False,F/1099/S,TRAPPIST-1e,24.0,False,,0.0,0.0,838.0,193.0,Erick Alentonway,False,5763,2,2.0,Alentonway,6.0,F,1099,S,Young
5764_01,Earth,False,F/1100/S,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,Shery Nolds,True,5764,1,1.0,Nolds,6.0,F,1100,S,Young
5765_01,Europa,False,C/181/P,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,Altairk Heermy,False,5765,1,1.0,Heermy,4.0,C,181,P,Senior
5767_01,Earth,True,G/936/S,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Josesh,True,5767,1,1.0,Josesh,3.0,G,936,S,Senior
5768_01,Europa,True,B/193/P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Gatrino Cattle,True,5768,1,2.0,Cattle,3.0,B,193,P,Senior
5768_02,Europa,True,B/193/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle,True,5768,2,2.0,Cattle,3.0,B,193,P,Young
5769_01,Europa,True,B/194/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Menkard Oppont,True,5769,1,2.0,Oppont,3.0,B,194,P,Young
5769_02,Europa,True,B/194/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Muonon Oppont,True,5769,2,2.0,Oppont,3.0,B,194,P,Young
5771_01,Earth,False,G/937/S,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,,Sanda Fielson,True,5771,1,1.0,Fielson,6.0,G,937,S,Senior
5772_01,Mars,False,F/1197/P,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,Vuls Sidne,False,5772,1,1.0,Sidne,3.0,F,1197,P,Young
5773_01,Europa,True,C/217/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Bosonan Sciatberit,True,5773,1,1.0,Sciatberit,1.0,C,217,S,Elder
5776_01,Earth,False,F/1102/S,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,Luise Saundez,False,5776,1,1.0,Saundez,4.0,F,1102,S,Young
5777_01,Earth,,F/1199/P,PSO J318.5-22,46.0,,559.0,25.0,,22.0,765.0,Katen River,False,5777,1,1.0,River,7.0,F,1199,P,Senior
5778_01,Earth,False,G/926/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,Verney Pernard,False,5778,1,1.0,Pernard,2.0,G,926,P,Senior
5779_01,Earth,False,G/938/S,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,,0.0,Glene Simsey,True,5779,1,1.0,Simsey,5.0,G,938,S,Teenager
5780_01,Europa,False,B/195/P,TRAPPIST-1e,33.0,False,2233.0,6408.0,,23.0,273.0,Genif Ousious,True,5780,1,3.0,Ousious,11.0,B,195,P,Senior
5780_02,Europa,True,B/195/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Ousious,True,5780,2,3.0,Ousious,11.0,B,195,P,Senior
5780_03,Europa,True,B/195/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Ousious,True,5780,3,3.0,Ousious,11.0,B,195,P,Young
5781_01,Earth,False,F/1200/P,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,Nichad Harley,False,5781,1,1.0,Harley,4.0,F,1200,P,Young
5783_01,Earth,False,F/1201/P,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,Alendy Scottuez,True,5783,1,1.0,Scottuez,6.0,F,1201,P,Senior
5785_01,Earth,False,F/1104/S,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,Dwin Mcgoway,False,5785,1,1.0,Mcgoway,6.0,F,1104,S,Senior
5786_01,Earth,False,G/928/P,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,Alfrey Sarios,False,5786,1,1.0,Sarios,2.0,G,928,P,Senior
5788_01,Mars,False,F/1105/S,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,Ves Birte,True,5788,1,1.0,Birte,3.0,F,1105,S,Young
5790_01,Europa,False,C/218/S,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,Markard Distured,False,5790,1,1.0,Distured,13.0,C,218,S,Senior
5791_01,Earth,False,G/941/S,,46.0,False,183.0,7.0,637.0,182.0,5.0,Earlie Sancasey,True,5791,1,1.0,Sancasey,9.0,G,941,S,Senior
5792_01,Europa,False,B/196/P,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,Eltares Subwor,False,5792,1,1.0,Subwor,2.0,B,196,P,Senior
5793_01,Europa,True,E/375/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Dhenah Gloyanthy,True,5793,1,1.0,Gloyanthy,4.0,E,375,S,Senior
5794_01,Europa,False,D/182/P,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,Winopus Shoeweely,False,5794,1,1.0,Shoeweely,3.0,D,182,P,Senior
5795_01,Earth,False,F/1106/S,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,Evey Hodes,True,5795,1,1.0,Hodes,7.0,F,1106,S,Young
5796_01,Mars,False,F/1107/S,TRAPPIST-1e,32.0,False,6769.0,0.0,,113.0,1.0,Grog Pre,False,5796,1,1.0,Pre,5.0,F,1107,S,Senior
5799_01,,True,F/1108/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Cruts Cres,True,5799,1,1.0,Cres,5.0,F,1108,S,Senior
5800_01,Earth,False,F/1203/P,,40.0,False,661.0,0.0,830.0,0.0,6.0,Belly Llobsoney,False,5800,1,1.0,Llobsoney,7.0,F,1203,P,Senior
5802_01,Mars,False,D/175/S,TRAPPIST-1e,44.0,False,815.0,219.0,22.0,0.0,0.0,Terry Killé,True,5802,1,1.0,Killé,3.0,D,175,S,Senior
5804_01,Earth,True,G/933/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Allyn Simpsonks,False,5804,1,1.0,Simpsonks,7.0,G,933,P,Young
5806_01,Earth,False,F/1109/S,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,Philda Snowaney,False,5806,1,1.0,Snowaney,2.0,F,1109,S,Young
5808_01,Earth,False,G/934/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Keitha Josey,False,5808,1,3.0,Josey,10.0,G,934,P,Child
5808_02,Earth,False,F/1204/P,TRAPPIST-1e,18.0,False,0.0,3.0,41.0,359.0,393.0,Ferry Josey,False,5808,2,3.0,Josey,10.0,F,1204,P,Teenager
5808_03,Earth,False,F/1204/P,TRAPPIST-1e,53.0,False,751.0,0.0,,7.0,0.0,Haryn Josey,False,5808,3,3.0,Josey,10.0,F,1204,P,Senior
5809_01,Earth,False,F/1205/P,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,Violan Clemondsey,False,5809,1,2.0,Clemondsey,11.0,F,1205,P,Young
5809_02,Earth,False,F/1205/P,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,Eilan Clemondsey,True,5809,2,2.0,Clemondsey,11.0,F,1205,P,Senior
5810_01,Earth,True,G/935/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Valey Chapmaney,True,5810,1,2.0,Chapmaney,5.0,G,935,P,Young
5810_02,,False,E/366/P,TRAPPIST-1e,31.0,False,0.0,1489.0,68.0,6.0,0.0,Annez Chapmaney,True,5810,2,2.0,Chapmaney,5.0,E,366,P,Senior
5811_01,Europa,False,A/54/P,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,Haldah Fulatorly,False,5811,1,2.0,Fulatorly,4.0,A,54,P,Senior
5811_02,Europa,False,A/54/P,55 Cancri e,46.0,False,35.0,3953.0,0.0,2108.0,0.0,Sadlam Fulatorly,True,5811,2,2.0,Fulatorly,4.0,A,54,P,Senior
5812_01,Earth,True,G/943/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Holey Domington,True,5812,1,6.0,Domington,15.0,G,943,S,Child
5812_02,Earth,False,G/943/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Garry Domington,True,5812,2,6.0,Domington,15.0,G,943,S,Child
5812_03,Earth,True,G/943/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Evaned Domington,True,5812,3,6.0,Domington,15.0,G,943,S,Child
5812_04,Earth,True,G/943/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Ireen Domington,True,5812,4,6.0,Domington,15.0,G,943,S,Child
5812_05,Earth,True,G/943/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Dian Domington,True,5812,5,6.0,Domington,15.0,G,943,S,Senior
5812_06,Earth,True,G/943/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Karena Domington,True,5812,6,6.0,Domington,15.0,G,943,S,Child
5813_01,Earth,True,G/936/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Coreee Hortis,True,5813,1,1.0,Hortis,6.0,G,936,P,Senior
5814_01,Mars,False,D/176/S,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,Prabon Bine,False,5814,1,7.0,Bine,9.0,D,176,S,Teenager
5814_02,Mars,True,D/176/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Fal Bine,True,5814,2,7.0,Bine,9.0,D,176,S,Young
5814_03,Mars,True,D/176/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Scers Bine,True,5814,3,7.0,Bine,9.0,D,176,S,Young
5814_04,Mars,False,D/176/S,TRAPPIST-1e,27.0,False,89.0,888.0,51.0,5.0,0.0,Honda Bine,True,5814,4,7.0,Bine,9.0,D,176,S,Young
5814_05,Mars,True,D/176/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Caper Bine,True,5814,5,7.0,Bine,9.0,D,176,S,Senior
5814_06,Mars,False,D/176/S,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,Feles Bine,False,5814,6,7.0,Bine,9.0,D,176,S,Teenager
5814_07,Mars,True,D/176/S,,39.0,False,0.0,0.0,0.0,0.0,0.0,Naffsh Bine,True,5814,7,7.0,Bine,9.0,D,176,S,Senior
5816_01,Earth,False,G/937/P,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,Armene Vines,True,5816,1,1.0,Vines,4.0,G,937,P,Senior
5817_01,Mars,True,F/1111/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alex Berle,True,5817,1,1.0,Berle,6.0,F,1111,S,Young
5818_01,Earth,False,G/938/P,,21.0,False,3553.0,5.0,0.0,0.0,2.0,Jeroy Mullericer,False,5818,1,1.0,Mullericer,4.0,G,938,P,Young
5819_01,Europa,True,B/221/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Alcorab Suptive,True,5819,1,1.0,Suptive,2.0,B,221,S,Young
5820_01,Earth,,F/1112/S,TRAPPIST-1e,45.0,False,112.0,406.0,198.0,0.0,0.0,Ellene Tersony,True,5820,1,1.0,Tersony,3.0,F,1112,S,Senior
5821_01,Europa,False,C/183/P,55 Cancri e,44.0,False,0.0,496.0,99.0,317.0,5615.0,Dirfak Calazy,False,5821,1,1.0,Calazy,4.0,C,183,P,Senior
5822_01,Earth,True,G/939/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Joandy Chapmaney,True,5822,1,1.0,Chapmaney,5.0,G,939,P,Child
5823_01,Earth,True,G/944/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Ronna Antoshipson,True,5823,1,1.0,Antoshipson,4.0,G,944,S,Teenager
5824_01,Earth,True,G/940/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Carry Contrevins,True,5824,1,1.0,Contrevins,5.0,G,940,P,Young
5825_01,Europa,False,B/198/P,TRAPPIST-1e,43.0,False,0.0,8808.0,0.0,580.0,0.0,Betenar Apenelexy,True,5825,1,1.0,Apenelexy,4.0,B,198,P,Senior
5826_01,,True,E/367/P,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Arkaban Tertchty,True,5826,1,1.0,Tertchty,2.0,E,367,P,Senior
5827_01,Earth,False,G/945/S,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,Anthia Willangsey,True,5827,1,1.0,Willangsey,9.0,G,945,S,Senior
5828_01,Earth,False,G/941/P,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,Bethy Goldendrice,False,5828,1,1.0,Goldendrice,4.0,G,941,P,Young
5829_01,Earth,False,F/1113/S,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,Jona Sancasey,False,5829,1,1.0,Sancasey,9.0,F,1113,S,Young
5831_01,Earth,False,,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Rosalanenn,False,5831,1,1.0,Rosalanenn,3.0,Unknown,Unknown,Unknown,Child
5834_01,Earth,False,F/1206/P,,19.0,False,546.0,11.0,0.0,325.0,218.0,Sterry Brenney,False,5834,1,1.0,Brenney,7.0,F,1206,P,Young
5835_01,Earth,True,G/946/S,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Stendy Avidson,True,5835,1,1.0,Avidson,4.0,G,946,S,Senior
5836_01,Europa,True,B/222/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Phah Irintious,True,5836,1,1.0,Irintious,3.0,B,222,S,Senior
5837_01,Earth,False,F/1114/S,TRAPPIST-1e,62.0,False,761.0,15.0,0.0,0.0,,Eleaha Maynardner,False,5837,1,1.0,Maynardner,7.0,F,1114,S,Elder
5839_01,Europa,True,C/219/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ranopus Unloweedic,True,5839,1,1.0,Unloweedic,2.0,C,219,S,Young
5840_01,Earth,True,G/946/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Jerrye Potters,False,5840,1,1.0,Potters,9.0,G,946,P,Young
5842_01,Europa,True,C/220/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Hekark Maging,True,5842,1,2.0,Maging,1.0,C,220,S,Young
5842_02,Europa,True,C/220/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Zaurid Prefule,True,5842,2,2.0,Prefule,8.0,C,220,S,Young
5843_01,Earth,True,G/947/S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Hughy Hessey,True,5843,1,1.0,Hessey,4.0,G,947,S,Senior
5844_01,Earth,False,E/369/P,55 Cancri e,24.0,,0.0,30.0,835.0,0.0,0.0,Lavey Spencervan,True,5844,1,1.0,Spencervan,6.0,E,369,P,Young
5846_01,Mars,False,E/376/S,TRAPPIST-1e,27.0,True,149.0,0.0,890.0,9.0,0.0,Morny Gerin,False,5846,1,1.0,Gerin,2.0,E,376,S,Young
5847_01,Earth,False,F/1115/S,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,Olly Trankliney,False,5847,1,1.0,Trankliney,6.0,F,1115,S,Senior
5848_01,Earth,False,E/377/S,,28.0,False,229.0,761.0,0.0,0.0,6.0,Eriana Benney,True,5848,1,1.0,Benney,7.0,E,377,S,Young
5849_01,Earth,False,F/1208/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,Jilley Brightez,False,5849,1,1.0,Brightez,8.0,F,1208,P,Senior
5852_01,Earth,False,E/370/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,727.0,260.0,Stendy Byerry,False,5852,1,1.0,Byerry,6.0,E,370,P,Young
5854_01,Earth,False,F/1117/S,TRAPPIST-1e,36.0,False,0.0,75.0,106.0,0.0,1903.0,Molley Olshaffey,True,5854,1,1.0,Olshaffey,4.0,F,1117,S,Senior
5855_01,Earth,,F/1209/P,TRAPPIST-1e,64.0,False,0.0,623.0,1827.0,0.0,0.0,Hanna Horndley,True,5855,1,2.0,Horndley,6.0,F,1209,P,Elder
5855_02,Earth,False,G/949/P,PSO J318.5-22,41.0,False,0.0,0.0,687.0,0.0,65.0,Rhony Horndley,True,5855,2,2.0,Horndley,6.0,G,949,P,Senior
